"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"245","RT @macro_blogs: Oil Futures Slide on Tropical Depression Harvey Concerns #CommodityBlog https://t.co/Ffd1CIPwb2",FALSE,0,NA,2017-09-04 01:25:08,FALSE,NA,"904515639875969024",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","DorganG",1,TRUE,FALSE,NA,NA
"246","Oil Futures Slide on Tropical Depression Harvey Concerns #CommodityBlog https://t.co/Ffd1CIPwb2",FALSE,0,NA,2017-09-04 01:22:07,FALSE,NA,"904514881629675520",NA,"<a href=""https://macro.economicblogs.org"" rel=""nofollow"">macro_blogs</a>","macro_blogs",1,FALSE,FALSE,NA,NA
"247","It'll be a miracle if @realDonaldTrump gets even one of these done by 10/1 &gt; Hint: try to avoid a global depression!
https://t.co/nmTsUBZvKX",FALSE,0,NA,2017-09-04 01:06:58,FALSE,NA,"904511069837594624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","philvh",0,FALSE,FALSE,NA,NA
"248","Gift from Tropical Depression Harvey. The good news, it didn't hit the house. The bad news, insurance only covers t… https://t.co/Odvj1fTSo4",FALSE,0,NA,2017-09-04 00:02:58,TRUE,NA,"904494960921202689",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cigarcoffee",0,FALSE,FALSE,NA,NA
"249","We interrupt my #Harvey depression for an #Aggie TOUCHDOWN! Whoop!",FALSE,3,NA,2017-09-03 23:55:04,FALSE,NA,"904492974385618945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jbchambers3",0,FALSE,FALSE,NA,NA
"250","I was told hurricane Harvey has weakened to a tropical depression. Just like me.",FALSE,14,NA,2017-09-03 23:43:57,FALSE,NA,"904490175518175232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","acyukawa",1,FALSE,FALSE,NA,NA
"251","Harvey weakens to tropical depression as death toll rises to 38 https://t.co/VIvFNeVOvh https://t.co/LByXdk84he",FALSE,0,NA,2017-09-03 23:20:06,FALSE,NA,"904484174584614912",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","GoodvibrasCom",0,FALSE,FALSE,NA,NA
"252","RT @Annabelle4SC: Chemicals, gas &amp; raw sewage contaminate the H2O. Black mold in homes. PTSD, depression. And many #Harvey victims were dis…",FALSE,0,NA,2017-09-03 23:18:03,FALSE,NA,"904483660400812032",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","WindaWester",21,TRUE,FALSE,NA,NA
"253","Sad to hear Michelle's home has been badly damaged. 
Stay safe, all. @AdamBuzz @DanieBuzz @cmills2007 
 https://t.co/bh3soHywDO",FALSE,3,NA,2017-09-03 21:18:04,FALSE,NA,"904453465858068480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MrsXXV25",0,FALSE,FALSE,NA,NA
"254","@xtinebellard <U+200B>The remnants of Tropical Depression Harvey are causing hazardous conditions in Texas and Louisiana.",FALSE,0,"xtinebellard",2017-09-03 20:57:39,FALSE,"904446561790386176","904448328305430528","117915822","<a href=""http://www.radian6.com"" rel=""nofollow"">Radian6 -Social Media Management</a>","FedExHelp",0,FALSE,FALSE,NA,NA
"255","Information about Tropical Depression Harvey in Google Search https://t.co/g9czwwiNHK",FALSE,0,NA,2017-09-03 20:29:23,FALSE,NA,"904441214077870080",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","charliegirl1221",0,FALSE,FALSE,NA,NA
"256","RT @NetworkMichaelD: Video on @MentalHealthAm #mentalhealth #depression #SuicideAwareness #debt and #advice #support let show you some #… h…",FALSE,0,NA,2017-09-03 20:21:49,FALSE,NA,"904439307854864386",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","harvey_cullen",2,TRUE,FALSE,NA,NA
"257","It took approximately 56 hours for Harvey to evolve from a tropical depression into a Category 4 hurricane just... https://t.co/rCwk2pKlXn",FALSE,0,NA,2017-09-03 18:30:07,FALSE,NA,"904411197969010688",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","ItWeirdfact",1,FALSE,FALSE,NA,NA
"258","@Travis_Tritten Share the hotline for anyone going through a bit of shock or depression when they lost their homes… https://t.co/91noef6UDZ",FALSE,0,"Travis_Tritten",2017-09-03 18:22:03,TRUE,"904408068066299905","904409168261652482","20658469","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HomefrontHugs",0,FALSE,FALSE,NA,NA
"259","RT @RealProgressUS: Hurricane Harvey has been downgraded from a Category 4 hurricane to a tropical depression as it moves over... https://t…",FALSE,0,NA,2017-09-03 18:00:53,FALSE,NA,"904403839549243392",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","JenniferCWA",1,TRUE,FALSE,NA,NA
"260","Hurricane Harvey has been downgraded from a Category 4 hurricane to a tropical depression as it moves over... https://t.co/3AO5ffxncU",FALSE,0,NA,2017-09-03 17:55:12,FALSE,NA,"904402409623097344",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","RealProgressUS",1,FALSE,FALSE,NA,NA
"261","The latest on Tropical Depression Harvey: Harvey causing gasoline prices to jump https://t.co/CytZPAezP9 https://t.co/9KyzYZOhUA",FALSE,0,NA,2017-09-03 17:24:11,FALSE,NA,"904394605344337921",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","GoodvibrasCom",0,FALSE,FALSE,NA,NA
"262","RT @NBCNightlyNews: JUST IN: NHC: #Harvey downgraded to a tropical depression, but heavy rainfall still to come as the system moves northea…",FALSE,0,NA,2017-09-03 16:46:55,FALSE,NA,"904385228550148101",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DVSilvestri",31,TRUE,FALSE,NA,NA
"263","change.” Even after it was downgraded to a tropical storm and finally a tropical depression, Harvey just hovered over the Houston area,",FALSE,0,NA,2017-09-03 16:32:20,FALSE,NA,"904381555430354944",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","oregonvt",0,FALSE,FALSE,NA,NA
"264","@FLGovScott Harvey was a depression and turned into a CAT4 in 48hrs on Gulf. Imagine a CAT2-3 over those waters. Br… https://t.co/zjAj9j2mpO",FALSE,0,"SeminoleOf2016",2017-09-03 16:26:38,TRUE,"904379864370765825","904380124744761345","1441416067","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SeminoleOf2016",0,FALSE,FALSE,NA,NA
"265","RT @Circa: Harvey is now a tropical depression, but 'life-threatening' flooding continues

https://t.co/cLSfxAl4WH https://t.co/IAqveNkWZg",FALSE,0,NA,2017-09-03 15:54:03,FALSE,NA,"904371924209463296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DanaBoos3",5,TRUE,FALSE,NA,NA
"266","They're calling Harvey a Tropical Depression but I call LA that every day.",FALSE,21,NA,2017-09-03 15:45:01,FALSE,NA,"904369647658582016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RachelAButera",0,FALSE,FALSE,NA,NA
"267","Tropical Depression Harvey batters Texas https://t.co/eGlhOOiSIX via @USATODAY",FALSE,0,NA,2017-09-03 15:28:49,FALSE,NA,"904365572154118144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GaCowGirl1",0,FALSE,FALSE,NA,NA
"268","RT @redbookmag: Adam Busby From ""OutDaughtered"" Is Going to Therapy for His Postpartum Depression https://t.co/tnZEN8INN6 https://t.co/AXoI…",FALSE,0,NA,2017-09-03 15:00:55,FALSE,NA,"904358553225482240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rahs2012",18,TRUE,FALSE,NA,NA
"269","Two different versions,the same message!If He can raise a dead Jesus, #Harvey, depression,&amp;uncertainty doesn't stan… https://t.co/ezl5ThyeH9",FALSE,1,NA,2017-09-03 14:47:15,TRUE,NA,"904355110603677697",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Leigha_Curry7",0,FALSE,FALSE,NA,NA
"270","We are shaken by the recent tragedies caused by the destructive force of Hurricane(or Tropical Depression)... https://t.co/9cp59JwXvW",FALSE,0,NA,2017-09-03 14:32:22,FALSE,NA,"904351367208120320",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","PrairieSunLive",0,FALSE,FALSE,NA,NA
"271","HURRICANE HARVEY/AGRICULTURE Tropical Depression Harvey Drenches Delta Farmers with Harvest Underway https://t.co/XSMH1fIM5g",FALSE,0,NA,2017-09-03 14:25:29,FALSE,NA,"904349633027170306",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Indivisible337",0,FALSE,FALSE,NA,NA
"272","Tropical Depression Harvey batters Texas https://t.co/baYFUghFJv via @USATODAY",FALSE,0,NA,2017-09-03 13:18:55,FALSE,NA,"904332884068245505",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","Dayra_Beltre",0,FALSE,FALSE,NA,NA
"273","It took approximately 56 hours for Harvey to evolve from a tropical depression into a Category 4 hurricane just... https://t.co/Y9UuXjb6NM",FALSE,0,NA,2017-09-03 13:06:06,FALSE,NA,"904329655695446025",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","TweetBeingWoman",0,FALSE,FALSE,NA,NA
"274","Flooding persists as Harvey downgraded to tropical depression.

https://t.co/enu70JMPYS",FALSE,0,NA,2017-09-03 12:39:40,FALSE,NA,"904323005202829312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FreedomNetNews",0,FALSE,FALSE,NA,NA
"275","RT @WesWeather: Exactly 1 week ago #Harvey was a tropical depression in the Gulf. For the second time in it's life it is now a tropical dep…",FALSE,0,NA,2017-09-03 10:21:14,FALSE,NA,"904288164939939840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","shaneym",15,TRUE,FALSE,NA,NA
"276","RT @GrantJNBC5: #Harvey has been downgraded to a tropical depression. Still very heavy rain and flooding.  Here's it's track today. https:/…",FALSE,0,NA,2017-09-03 08:29:02,FALSE,NA,"904259932257755136",NA,"<a href=""http://www.kyply.it"" rel=""nofollow"">kyply_bot</a>","USAlert24",13,TRUE,FALSE,NA,NA
"277","RT @Annabelle4SC: Chemicals, gas &amp; raw sewage contaminate the H2O. Black mold in homes. PTSD, depression. And many #Harvey victims were dis…",FALSE,0,NA,2017-09-03 08:25:03,FALSE,NA,"904258928342695937",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RoosterWrangler",21,TRUE,FALSE,NA,NA
"278","RT @Annabelle4SC: Chemicals, gas &amp; raw sewage contaminate the H2O. Black mold in homes. PTSD, depression. And many #Harvey victims were dis…",FALSE,0,NA,2017-09-03 07:38:56,FALSE,NA,"904247324515352576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ferreone",21,TRUE,FALSE,NA,NA
"279","Melania heads to floods in heels again https://t.co/41LJSMJTcE",FALSE,0,NA,2017-09-03 06:40:53,FALSE,NA,"904232712654929921",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AussieNewsViews",0,FALSE,FALSE,NA,NA
"280","RT @Annabelle4SC: Chemicals, gas &amp; raw sewage contaminate the H2O. Black mold in homes. PTSD, depression. And many #Harvey victims were dis…",FALSE,0,NA,2017-09-03 06:30:01,FALSE,NA,"904229979029995520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","spangler_dana",21,TRUE,FALSE,NA,NA
"281","RT @Annabelle4SC: Chemicals, gas &amp; raw sewage contaminate the H2O. Black mold in homes. PTSD, depression. And many #Harvey victims were dis…",FALSE,0,NA,2017-09-03 06:15:10,FALSE,NA,"904226243242901505",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dergrexxie",21,TRUE,FALSE,NA,NA
"282","RT @Annabelle4SC: Chemicals, gas &amp; raw sewage contaminate the H2O. Black mold in homes. PTSD, depression. And many #Harvey victims were dis…",FALSE,0,NA,2017-09-03 06:11:16,FALSE,NA,"904225258944598016",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DonnaThorson",21,TRUE,FALSE,NA,NA
"283","RT @Annabelle4SC: Chemicals, gas &amp; raw sewage contaminate the H2O. Black mold in homes. PTSD, depression. And many #Harvey victims were dis…",FALSE,0,NA,2017-09-03 06:03:55,FALSE,NA,"904223410632495105",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","demTX",21,TRUE,FALSE,NA,NA
"284","RT @Annabelle4SC: Chemicals, gas &amp; raw sewage contaminate the H2O. Black mold in homes. PTSD, depression. And many #Harvey victims were dis…",FALSE,0,NA,2017-09-03 06:00:06,FALSE,NA,"904222452456325121",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VCSP8",21,TRUE,FALSE,NA,NA
"285","RT @Annabelle4SC: Chemicals, gas &amp; raw sewage contaminate the H2O. Black mold in homes. PTSD, depression. And many #Harvey victims were dis…",FALSE,0,NA,2017-09-03 05:29:37,FALSE,NA,"904214778167517184",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Varidienne",21,TRUE,FALSE,NA,NA
"286","RT @JGrassman: Please pray against depression in Texas. It is setting in. There are those who defy it, and those who are losing hope. #Harv…",FALSE,0,NA,2017-09-03 04:55:51,FALSE,NA,"904206283418476544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sheraoftx",3,TRUE,FALSE,NA,NA
"287","RT @TheSpaceEagle: @electroboyusa Harvey's destruction has really caused a severe spike in my depression. I wish it was only a dream, only…",FALSE,0,NA,2017-09-03 04:42:24,FALSE,NA,"904202897868693504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gothchica4lf",3,TRUE,FALSE,NA,NA
"288","RT @TheSpaceEagle: @electroboyusa Harvey's destruction has really caused a severe spike in my depression. I wish it was only a dream, only…",FALSE,0,NA,2017-09-03 02:38:38,FALSE,NA,"904171748546854912",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","electroboyusa",3,TRUE,FALSE,NA,NA
"289","Tropical Depression Harvey batters Texas https://t.co/JPrwgcAaGC",FALSE,0,NA,2017-09-03 02:29:53,FALSE,NA,"904169548001275905",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DRandall",0,FALSE,FALSE,NA,NA
"290","RT @JGrassman: Please pray against depression in Texas. It is setting in. There are those who defy it, and those who are losing hope. #Harv…",FALSE,0,NA,2017-09-03 02:18:40,FALSE,NA,"904166724949434373",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cantankerousol1",3,TRUE,FALSE,NA,NA
"291","RT @JGrassman: Please pray against depression in Texas. It is setting in. There are those who defy it, and those who are losing hope. #Harv…",FALSE,0,NA,2017-09-03 02:15:09,FALSE,NA,"904165840626434048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Courage1791",3,TRUE,FALSE,NA,NA
"292","Please pray against depression in Texas. It is setting in. There are those who defy it, and those who are losing hope. #Harvey",FALSE,6,NA,2017-09-03 02:11:05,FALSE,NA,"904164816356507654",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JGrassman",3,FALSE,FALSE,NA,NA
"293","RT @TheSpaceEagle: @electroboyusa Harvey's destruction has really caused a severe spike in my depression. I wish it was only a dream, only…",FALSE,0,NA,2017-09-03 02:10:48,FALSE,NA,"904164745963462658",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JusPlainTalk101",3,TRUE,FALSE,NA,NA
"294","@IbrahimSapien__ @washingtonpost Or the storm is wrong in intensity. Four days before landfall, Harvey wasn't even… https://t.co/VSww6gfCCw",FALSE,0,"MisterKontos",2017-09-03 01:49:26,TRUE,"904157794265333760","904159369536921600","2204185542","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MisterKontos",0,FALSE,FALSE,NA,NA
"295","Well Topical Depression Harvey is the first gulf Hurricane to go from South to North as it has now touchdown in... https://t.co/DSz9KJcjZG",FALSE,0,NA,2017-09-03 01:32:59,FALSE,NA,"904155227942682624",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","omardyer",0,FALSE,FALSE,NA,NA
"296","MEXICO CITY (AP) Tropical Storm Harvey weakened into a depression as it moved through the… https://t.co/Y16WyE5VhQ @UnitedNewsofUSA",FALSE,0,NA,2017-09-03 01:18:13,FALSE,NA,"904151510975737856",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","UnitedNewsofUSA",0,FALSE,FALSE,NA,NA
"297","@copter66 @HamillHimself So he can't post<U+261D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD>fun tweet?My feed=mostly Harvey&amp;politics. Disaster fatigue's hard if u h… https://t.co/YQleOxqLpn",FALSE,4,"copter66",2017-09-03 00:53:20,TRUE,"904140934060924929","904145251094421509","507769486","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BhanLiz",0,FALSE,FALSE,NA,NA
"298","RT @Annabelle4SC: Chemicals, gas &amp; raw sewage contaminate the H2O. Black mold in homes. PTSD, depression. And many #Harvey victims were dis…",FALSE,0,NA,2017-09-03 00:51:58,FALSE,NA,"904144905378963457",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BgrCarol",21,TRUE,FALSE,NA,NA
"299","@sara8smiles Yes, hurricane Harvey did get stronger. It was unreal! I live in northern MS and it was still a tropic… https://t.co/M8AfzZUudw",FALSE,1,"sara8smiles",2017-09-03 00:11:13,TRUE,"904131414878236677","904134652352389121","134804229","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","DarkSongofNight",0,FALSE,FALSE,NA,NA
"300","It took approximately 56 hours for Harvey to evolve from a tropical depression into a Category 4 hurricane just... https://t.co/ppguS9HHk7",FALSE,0,NA,2017-09-03 00:11:01,FALSE,NA,"904134600368066560",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Jaimarie13",0,FALSE,FALSE,NA,NA
"301","RT @Annabelle4SC: Chemicals, gas &amp; raw sewage contaminate the H2O. Black mold in homes. PTSD, depression. And many #Harvey victims were dis…",FALSE,0,NA,2017-09-02 23:56:35,FALSE,NA,"904130966750240768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IndRentonWA",21,TRUE,FALSE,NA,NA
"302","RT @GovMaryFallin: I'm asking Oklahomans to pray for victims of Tropical Depression Harvey and first responders offering assistance. https:…",FALSE,0,NA,2017-09-02 23:44:01,FALSE,NA,"904127806619009024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","USGovernors",3,TRUE,FALSE,NA,NA
"303","RT @Annabelle4SC: Chemicals, gas &amp; raw sewage contaminate the H2O. Black mold in homes. PTSD, depression. And many #Harvey victims were dis…",FALSE,0,NA,2017-09-02 23:38:06,FALSE,NA,"904126316479373312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","debfromca",21,TRUE,FALSE,NA,NA
